image_path,true_class,predicted_class
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5a701380-2b9d-4dc4-9376-56ff0361a1dd___GHLB2 Leaf 8871_flipLR.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5b80231f-8012-42bb-97d0-12c48a4a2450___GHLB2 Leaf 8546.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5ba6fbc5-a1de-4600-b0aa-9d8b8c222183___RS_Late.B 6181_flipLR.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5c715755-192c-4d69-8740-e778e4a66618___RS_Late.B 6215_flipLR.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5e590575-5588-422f-96a7-5e8c920fc7e2___GHLB2 Leaf 8671.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5f774121-b3b2-46fd-a67c-f4d8caf93e5a___GHLB2ES Leaf 66.1.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\5f774121-b3b2-46fd-a67c-f4d8caf93e5a___GHLB2ES Leaf 66.1_flipLR.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\60196a6c-a134-4107-8178-d1bb47450cee___GHLB Leaf 23.1 Day 9.jpg,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\60bdbf17-c59d-48de-bfc1-a6c0bda17a9e___RS_Late.B 4840.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6302a8c1-ab60-496c-80a0-e96b47722ea3___GHLB2 Leaf 8737.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\634c3515-80da-4144-8cc8-9b8bb29134ec___RS_Late.B 5481.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\64a054b2-4375-48ff-aca3-f823d64d831e___RS_Late.B 7123.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\65576adf-cef4-4f1a-8b7c-881e8729bdbf___GHLB2 Leaf 147.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\67bb7136-ae93-4839-853b-26e6cbf868f6___GHLB2 Leaf 105.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6c7243ea-1e4b-4166-ae4c-9f99bb84fe4d___GHLB2 Leaf 128.2.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6d8ee18d-8dcf-48b1-aec6-60752c839ee1___RS_Late.B 6887_flipLR.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6dd1bc0c-72c3-420c-aa48-c3bb4ca8dc7c___GHLB2 Leaf 83.1.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6dd1bc0c-72c3-420c-aa48-c3bb4ca8dc7c___GHLB2 Leaf 83.1_flipLR.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6e42a5dd-9354-454e-bca2-ea0cb4663de4___GHLB2 Leaf 8675.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6e45480a-127e-4173-9402-7b724728a139___RS_Late.B 4837.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6e93da35-363f-42f4-af65-e6eeb1217058___GHLB2 Leaf 8780_flipLR.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\6fc04152-9f3d-46c0-93b9-a0d23edcd1e2___GHLB2 Leaf 84.4.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\70fa3718-7288-47cb-8e13-a16afbec4fe6___GHLB2 Leaf 127.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\74bfd410-bb0e-4cf1-8dfe-466385f6d522___RS_Late.B 5355.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\75ab27f9-4a06-4ec8-a335-078802c71fe0___RS_Late.B 5384.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\772e3007-0263-45ec-b7f2-fd283d3fcd90___RS_Late.B 5578.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\777d1460-e356-4b0a-9fb2-cd0931146c5b___RS_Late.B 5190.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7879051c-bbca-4c32-946d-34cf2a02434d___GHLB2 Leaf 8851.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7a72c715-f797-41d0-b8eb-7c02f9cd5086___GHLB Leaf 23.3 Day 12.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7c163fda-ae67-4733-8fe3-f59d8ab20a5a___GHLB2 Leaf 8805.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7d2ecdff-4eca-4f8e-b550-166d668498ba___GHLB2 Leaf 8602.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7d8cbbfc-89e2-4fe5-9624-89b353d78832___RS_Late.B 5176_flipLR.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7e92fb02-314e-4cad-a30d-e478b216bce4___RS_Late.B 6890.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\7f8ee689-9c51-4f8b-baa2-3ce1125b765e___GHLB2 Leaf 8569.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8080a99f-e35d-4a1f-b26e-e2df8cf79408___RS_Late.B 6183.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8243854c-24f1-49e5-b568-819ae3867a8c___RS_Late.B 7143.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\84b7d3ab-56ae-4eef-a852-7b32f3ef0160___GHLB2 Leaf 150.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\89996998-a74f-46f5-8e5f-790a66dbd652___GHLB2 Leaf 8826.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8c13a3dc-b380-4a2f-b468-660212d8dbf0___RS_Late.B 5405_flipLR.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8c36f3d7-3aee-4341-8319-449e3f5e6f79___RS_Late.B 5596_flipLR.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8d611dca-11e1-4970-9806-599173ed158d___RS_Late.B 5181_flipLR.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8ea73da6-e94c-42bf-8b9c-c8d0a58338c7___RS_Late.B 6724.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\8edb3824-bc6b-48a6-b659-ae29c9754274___GHLB2 Leaf 103.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\914b2040-5c4b-4943-be32-1c565d9c49ec___GHLB2 Leaf 72.1.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\92abb825-be04-4ddd-a5d6-68b5c3900ba6___RS_Late.B 7128.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\9751ae34-d376-465d-9fce-ddb75caf98d2___GHLB2 Leaf 8781.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\9c274db5-2f89-4f3c-b9e2-4d5ebc54ddad___GHLB2 Leaf 9096.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\9e633823-3dde-450c-8172-733021e4dff0___RS_Late.B 6414.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a0616fa9-80fb-497d-8791-a9689aecb27f___GHLB2 Leaf 150.2.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a0cdaa93-f328-466d-9722-57a29c53e18b___RS_Late.B 7006.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a0f74b23-b001-4cb9-8a79-f80bda4cc8e8___GHLB2 Leaf 9018.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a38d671f-4582-4ee9-b994-63f2343821e8___GHLB2 Leaf 8592.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a6b94272-9bb5-495e-bce4-2622d2ea34f5___GHLB Leaf 25.2 Day 12.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a78725bd-f2c9-405e-8591-c8b009f43ea7___RS_Late.B 4918.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\a8fc49cf-c74f-40a6-a53b-3dddd42bb8bd___GHLB2 Leaf 9040.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\aa48f118-9636-4320-99d5-a2a668038683___GHLB2 Leaf 8601.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\aa5594a4-0679-4f85-bc2e-ff65342aaca1___GHLB2 Leaf 71.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\aa5e6a40-afc1-47e5-80a3-e41fb9e5a40b___GHLB2 Leaf 9085.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\b09b2807-58ca-4708-904e-05de3032ef92___RS_Late.B 6345.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\b1f047e9-a4c2-45c1-8861-d52828c1444d___GHLB2 Leaf 106.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\b27c48d1-189e-4187-9535-78dc1c8a803e___RS_Late.B 6789.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\b2fb784b-5601-4b75-93b0-8dcaa7eaca6e___RS_Late.B 6419.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\b62c8328-7089-4b43-b77e-20511356d04b___RS_Late.B 5490.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\bba9c7cc-21d8-43b7-acb2-9c079f810f89___RS_Late.B 6798.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\bf014d78-5f3a-4748-a026-dc80d95cbc3f___GHLB2 Leaf 164.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c2f279ce-0890-4bfc-81a9-b896fa940027___GHLB2 Leaf 8542.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c421eebc-d8ec-42d7-bcc9-a615343216a0___GHLB2 Leaf 8912.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c50640d9-3647-4ef0-95c5-31fc5e8b688a___GHLB2 Leaf 8908.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c5150ba8-d8c4-47a3-9938-83715b767693___RS_Late.B 6912.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c59952b7-66e1-484d-a2e2-d240e7b12680___GHLB2 Leaf 8553.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c614e6d5-04cc-4846-9867-84c83961c5cf___GHLB2 Leaf 8617.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\c9c8854f-00f2-4bec-b263-f03354f58114___RS_Late.B 6997.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\cec774a0-92f4-4446-af6a-f0743e667461___RS_Late.B 5171.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\cf0469e3-6a8c-4d3b-a1d3-43b99619b472___GHLB2 Leaf 8699.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\d2c04ad0-6dbc-4f9c-8566-446bcc9b5953___GHLB2 Leaf 8679.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\d6027b84-ede4-4b4a-b76b-3fa65f4e663c___RS_Late.B 5198.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\d674cbf6-0cdc-407a-97ea-c3f53f2c51e4___GH_HL Leaf 170.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\d6dde2e1-097a-4d45-b646-0110aaa06107___GHLB2 Leaf 8816.JPG,Tomato___Late_blight,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\d75d625f-502f-4d16-b78f-b87c2a0f10e7___GHLB2 Leaf 8535.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\de272472-c653-4102-beac-6813da817d21___GHLB2 Leaf 153.2.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e131a4c1-21d7-40cd-a19f-02456e411750___GHLB Leaf 3 Day 1.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e1501757-3235-4051-b460-52c0f6e45add___RS_Late.B 4910.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e5b328bf-1f13-4831-bd63-b1bdb30f02d9___GHLB2 Leaf 8674.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e5d815b6-dd10-41a3-83e7-c25b6fd5d0c2___GHLB2 Leaf 9015.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e6636324-6e8e-4981-8bb7-5deafced5fbd___RS_Late.B 5228.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\e686c35e-fcb4-463b-ad2a-2c1da18135bb___GHLB2 Leaf 9023.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ea5e3f60-2a08-45b9-94b7-f0b934a1a3e4___RS_Late.B 5055.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ec3d3481-5b97-446c-a1e7-c97334166a50___RS_Late.B 7029.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\eda41abe-61cf-439d-9562-e03fee3cd2ca___GHLB2 Leaf 8802.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ee85b4a0-f9ee-40a6-b612-66dd11414929___RS_Late.B 5069.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ee90e57e-7289-4dcd-af6f-a585d97628b7___RS_Late.B 7040.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ee963b20-1464-49b5-a390-790b05e8daa1___RS_Late.B 5487.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\f2dd9615-908e-4504-b38d-542765ae4f48___GHLB Leaf 8.3 Day 13.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\f33028e4-68df-4312-ba25-94d65f03efcf___RS_Late.B 5530.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\f80ccc0b-c422-485a-a2be-332769eb5ef4___GHLB2 Leaf 8704.JPG,Tomato___Late_blight,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\fcd37e39-9a92-4896-8673-af928a380078___GHLB2 Leaf 8733.JPG,Tomato___Late_blight,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Late_blight\ffe3f6a8-75bb-4584-8c7b-d92c814b5342___GHLB2 Leaf 81.1.JPG,Tomato___Late_blight,Tomato___Bacterial_spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\003a5321-0430-42dd-a38d-30ac4563f4ba___Com.G_TgS_FL 8121_180deg.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\0197df47-a9cb-4b6c-b72c-ac0e9af6d135___Com.G_TgS_FL 0779.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\01f0e0cb-83a7-4190-9645-bd06b70c8d65___Com.G_TgS_FL 8318_new30degFlipLR.JPG,Tomato___Target_Spot,Tomato___Late_blight
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\025510ac-15db-4861-b02b-21da82161100___Com.G_TgS_FL 0952.JPG,Tomato___Target_Spot,Tomato___Late_blight
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\02da8ab6-7510-4bf7-a0e3-457f14b6adad___Com.G_TgS_FL 1022.JPG,Tomato___Target_Spot,Tomato___Late_blight
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\02da8ab6-7510-4bf7-a0e3-457f14b6adad___Com.G_TgS_FL 1022_flipTB.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\03ffc2bf-ec6a-43d4-b349-9fd4138467bc___Com.G_TgS_FL 0738_flipTB.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\04a27dd5-fdd0-40b7-aa5a-527e15f84a99___Com.G_TgS_FL 9679.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\04a27dd5-fdd0-40b7-aa5a-527e15f84a99___Com.G_TgS_FL 9679_flipTB.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\05991e8b-e178-450f-8da9-d7c10bd2cda9___Com.G_TgS_FL 9731.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\06a52af1-8456-4d7f-98bc-d5ec26be7083___Com.G_TgS_FL 9923.JPG,Tomato___Target_Spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\06ddddf1-c107-4e34-9546-676f00f52254___Com.G_TgS_FL 8070_180deg.JPG,Tomato___Target_Spot,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Filtered)\valid\Tomato___Target_Spot\0a3b6099-c254-4bc3-8360-53a9f558a0c4___Com.G_TgS_FL 8259.JPG,Tomato___Target_Spot,Tomato___healthy
